datetime,Vancouver,Portland,San Francisco,Seattle,Los Angeles,San Diego,Las Vegas,Phoenix,Albuquerque,Denver,San Antonio,Dallas,Houston,Kansas City,Minneapolis,Saint Louis,Chicago,Nashville,Indianapolis,Atlanta,Detroit,Jacksonville,Charlotte,Miami,Pittsburgh,Toronto,Philadelphia,New York,Montreal,Boston,Beersheba,Tel Aviv District,Eilat,Haifa,Nahariyya,Jerusalem
29/03/13 12:00,0,0,3,1,0,1,2,0,4,0,2,0,3,2,0,0,0,1,1,2,4,1,0,2,2,1,1,2,2,3,4,5,10,5,2,0
29/03/13 13:00,0,0,0,0,0,0,1,0,0,0,3,0,2,3,0,2,0,0,1,2,3,2,0,0,3,1,3,2,1,4,5,5,10,4,3,1
29/03/13 14:00,1,0,3,1,0,1,1,0,0,0,3,0,4,3,0,2,1,0,1,2,4,3,0,0,5,1,3,4,1,5,5,5,10,4,4,1
29/03/13 15:00,0,2,0,0,0,2,0,0,1,0,3,5,4,3,0,1,0,0,2,3,4,2,3,0,5,0,5,6,1,4,5,5,10,4,4,1
29/03/13 16:00,0,0,1,0,0,0,2,0,0,0,3,0,5,2,2,1,0,0,2,5,4,5,3,0,5,2,3,5,1,3,2,3,9,2,2,0
29/03/13 17:00,0,2,2,2,0,1,1,0,1,0,5,0,5,2,2,0,0,2,2,1,3,5,2,3,4,4,3,3,0,3,2,3,9,2,0,0
29/03/13 18:00,0,0,1,0,0,2,1,0,3,1,4,5,6,0,2,2,2,1,2,5,2,5,2,0,4,2,3,2,2,4,2,2,10,2,0,0
29/03/13 19:00,3,2,0,2,1,2,3,0,3,0,5,3,5,0,3,1,4,2,2,3,4,5,3,1,3,1,4,1,2,5,1,2,10,1,0,0
29/03/13 20:00,3,0,2,1,1,2,3,0,4,2,6,0,5,2,2,2,3,0,3,4,4,5,2,2,3,4,3,4,1,3,1,1,10,0,1,0
29/03/13 21:00,1,0,4,1,1,2,4,0,3,2,6,0,6,0,2,2,2,2,3,5,5,4,4,0,3,1,3,2,1,2,1,1,10,0,0,0
29/03/13 22:00,0,0,2,0,2,6,1,1,4,0,6,0,5,0,2,0,2,3,2,5,2,3,3,1,2,0,1,1,1,3,0,1,6,0,0,0
29/03/13 23:00,4,0,1,0,1,0,1,1,5,1,5,0,6,4,0,0,1,3,2,2,3,3,2,0,2,2,3,2,1,2,0,1,2,0,0,0
30/03/13 0:00,1,0,2,4,1,0,2,0,3,1,3,0,6,4,1,0,1,5,2,5,4,0,2,1,1,5,2,6,5,0,0,1,10,0,1,0
30/03/13 1:00,0,0,1,0,6,7,4,0,4,3,3,0,4,4,0,0,0,3,0,1,2,0,1,0,0,1,1,5,0,0,0,0,3,0,2,0
30/03/13 2:00,0,0,2,0,1,3,2,0,4,0,3,0,4,4,0,0,0,2,0,0,3,0,3,0,0,6,2,2,3,4,0,1,8,0,2,0
30/03/13 3:00,2,0,2,0,2,1,4,0,1,0,4,0,3,4,1,0,0,1,0,1,2,0,2,0,0,1,1,6,0,2,0,2,7,0,0,0
30/03/13 4:00,1,0,2,0,1,3,2,0,1,0,3,5,3,2,1,3,0,0,0,0,2,0,2,0,0,0,2,1,2,3,0,2,6,0,2,0
30/03/13 5:00,0,0,5,0,0,0,2,0,0,0,4,5,3,5,0,2,0,1,0,0,3,0,0,0,0,4,2,1,0,2,0,1,7,0,2,0
30/03/13 6:00,1,0,0,0,2,1,1,0,1,0,5,5,3,5,0,2,0,0,1,0,3,0,0,0,0,4,2,0,1,2,0,1,8,0,1,1
30/03/13 7:00,2,0,0,0,1,0,0,0,2,0,5,4,0,3,0,2,0,0,0,0,4,0,0,0,0,0,1,0,1,3,2,2,8,3,1,2
30/03/13 8:00,1,0,0,0,0,0,0,0,1,0,4,5,0,2,0,1,0,2,0,0,3,0,0,0,0,0,1,0,1,0,2,3,6,3,0,1
30/03/13 9:00,0,0,1,0,0,0,2,0,5,0,3,7,0,3,1,2,0,0,0,0,2,0,0,0,0,0,1,0,3,1,2,3,6,3,0,1
30/03/13 10:00,2,0,1,0,1,0,1,0,4,2,3,4,2,2,2,3,0,1,1,0,1,0,0,0,0,3,1,0,2,1,4,6,9,6,2,0
30/03/13 11:00,0,0,0,0,2,0,1,0,2,0,3,6,3,2,2,2,0,4,0,0,2,0,0,0,0,2,0,0,0,2,4,6,8,6,4,1
30/03/13 12:00,0,0,1,0,0,1,1,0,0,0,4,5,2,2,0,0,0,2,0,0,3,0,0,0,1,2,1,1,1,1,2,6,0,6,6,0
30/03/13 13:00,1,0,0,0,0,0,1,0,0,0,3,0,3,3,1,0,0,2,0,0,3,0,0,0,1,0,3,4,1,1,2,6,8,5,2,1
30/03/13 14:00,1,2,0,0,0,2,2,0,0,0,1,5,2,4,2,5,0,0,1,0,3,0,1,3,2,0,3,4,5,3,2,4,10,5,3,1
30/03/13 15:00,0,1,0,1,1,1,0,0,0,0,4,4,4,0,2,2,0,1,1,3,2,0,1,1,2,0,1,4,4,3,5,4,8,5,3,0
30/03/13 16:00,0,2,1,0,0,1,0,0,2,0,5,7,4,0,1,0,1,3,0,2,2,2,2,3,3,1,3,4,3,4,2,3,3,4,4,0
30/03/13 17:00,0,1,3,0,0,2,0,0,0,1,6,6,6,4,2,0,3,2,0,3,2,4,0,1,5,1,3,2,1,4,2,2,6,4,4,0
30/03/13 18:00,3,1,3,0,0,2,2,0,2,4,5,0,5,4,3,2,4,2,1,2,3,4,2,1,5,1,3,4,4,4,2,1,8,4,4,0
30/03/13 19:00,0,3,2,0,4,3,1,0,1,3,4,4,6,5,4,2,4,3,2,2,1,1,1,5,4,7,4,2,2,3,2,0,8,3,0,0
30/03/13 20:00,0,1,1,0,1,3,3,0,2,1,6,2,5,1,3,1,1,2,0,2,2,4,4,3,4,2,3,1,3,3,2,0,5,3,0,0
30/03/13 21:00,4,1,0,0,2,1,1,0,3,0,5,0,5,1,2,1,3,2,2,1,2,4,3,2,6,2,1,3,5,2,2,0,8,3,1,0
30/03/13 22:00,4,0,3,0,0,1,3,0,6,3,4,0,2,0,3,0,3,2,2,2,3,3,2,1,5,1,2,3,1,1,1,1,3,2,2,0
30/03/13 23:00,0,0,3,0,1,4,6,1,3,1,4,0,7,3,3,3,4,1,2,2,2,4,3,2,4,1,2,8,0,2,1,1,3,2,0,0
31/03/13 0:00,0,0,3,0,1,3,6,0,4,2,3,0,5,4,3,0,1,2,2,2,2,2,2,3,2,1,0,3,5,2,1,0,3,2,0,0
31/03/13 1:00,1,0,2,0,0,6,5,0,3,3,3,0,4,2,2,0,1,0,2,1,1,0,2,0,3,2,0,1,4,2,1,0,2,2,0,0
31/03/13 2:00,0,0,1,3,0,4,4,0,0,0,3,0,5,2,2,0,1,0,0,0,0,0,0,0,2,0,0,1,5,3,1,0,2,2,0,0
31/03/13 3:00,0,0,0,0,4,1,3,0,1,1,3,0,5,2,3,0,1,0,0,0,4,0,1,1,0,4,0,1,1,2,1,0,7,2,0,0
31/03/13 4:00,0,1,2,0,2,1,2,0,0,0,5,5,2,4,3,1,0,0,0,0,0,0,0,0,0,3,0,0,4,2,1,1,7,2,0,0
31/03/13 5:00,0,2,0,0,0,1,1,0,3,0,4,6,3,4,3,0,0,0,0,0,0,0,2,2,0,3,0,0,3,3,1,1,9,2,0,0
31/03/13 6:00,0,2,1,4,0,2,2,0,5,5,5,4,3,2,4,0,0,0,0,1,4,0,0,0,0,3,0,0,0,1,1,0,9,2,0,1
31/03/13 7:00,1,1,0,2,0,0,3,0,5,2,4,3,3,2,3,0,0,0,1,2,0,0,0,0,0,0,0,3,0,2,1,0,9,4,1,1
31/03/13 8:00,1,2,0,1,0,0,1,0,2,5,4,2,2,3,5,0,0,0,0,1,2,0,0,1,0,2,0,0,1,0,1,3,7,3,0,2
31/03/13 9:00,1,0,3,1,0,0,2,0,1,3,4,5,3,2,6,0,0,0,0,0,2,0,1,0,0,2,0,0,0,0,1,5,8,3,0,2
31/03/13 10:00,0,3,0,0,0,2,0,0,1,0,6,2,1,1,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,7,6,7,6,0,1
31/03/13 11:00,1,0,0,4,2,2,0,0,2,0,2,0,6,1,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,5,6,7,6,0,4
31/03/13 12:00,1,2,2,2,3,0,0,0,4,1,2,0,0,1,6,3,0,2,0,1,1,2,0,0,0,0,0,1,0,0,4,4,5,6,2,1
31/03/13 13:00,1,0,3,4,0,2,0,0,0,0,3,1,0,5,2,4,0,3,0,0,0,2,0,2,0,0,1,1,0,0,2,7,3,6,5,1
31/03/13 14:00,1,0,1,4,2,2,0,0,1,0,4,4,0,5,1,3,1,2,0,0,0,3,1,3,2,0,1,2,1,2,2,7,3,6,6,1
31/03/13 15:00,0,0,2,1,0,2,0,0,1,0,4,4,4,3,3,3,1,2,3,1,1,4,1,1,1,0,1,2,0,1,2,3,2,6,6,4
31/03/13 16:00,0,3,0,5,0,2,0,0,1,1,3,3,5,1,3,5,4,2,1,1,3,4,0,2,1,0,1,3,2,0,1,2,1,5,0,0
31/03/13 17:00,0,2,2,5,0,0,0,0,1,0,4,3,5,4,4,3,4,1,3,1,3,4,0,0,2,3,1,2,2,2,1,4,1,5,1,0
31/03/13 18:00,0,2,3,0,1,2,0,2,2,3,3,5,3,1,2,3,5,0,5,0,5,5,2,4,1,1,1,3,3,4,1,1,1,5,0,0
31/03/13 19:00,0,1,6,0,1,2,3,0,1,6,4,0,5,3,3,0,4,0,4,2,4,5,0,1,3,1,1,1,6,1,0,1,1,3,3,0
31/03/13 20:00,0,0,0,0,2,2,3,1,4,3,2,0,5,2,3,1,3,0,2,1,4,5,4,1,4,1,1,2,3,3,0,2,0,2,2,0
31/03/13 21:00,0,1,4,0,2,5,2,0,2,4,4,0,1,3,3,0,2,1,2,1,5,5,3,5,4,1,0,4,2,0,0,1,0,2,2,0
31/03/13 22:00,0,2,0,0,3,3,0,0,1,8,4,0,4,2,4,6,7,0,2,5,6,3,1,4,4,1,4,2,7,4,0,2,0,2,0,0
31/03/13 23:00,0,1,4,0,0,3,1,0,3,4,4,0,5,5,4,0,3,2,2,4,4,7,3,0,2,1,3,1,5,4,0,2,1,2,1,0
01/04/13 0:00,0,0,2,0,4,5,1,0,2,4,5,0,5,2,2,4,5,0,0,2,4,5,0,2,1,0,1,2,1,3,1,0,0,2,0,0
01/04/13 1:00,0,1,3,0,0,3,1,0,4,2,2,2,1,2,2,0,3,1,1,2,1,5,0,0,0,0,0,1,0,0,1,0,1,2,2,0
01/04/13 2:00,0,0,1,0,2,4,2,0,5,3,0,0,0,1,1,0,2,2,0,0,3,1,0,0,0,3,0,0,3,0,1,0,1,2,0,0
01/04/13 3:00,0,0,5,4,0,3,0,3,6,5,2,4,5,1,3,1,3,2,3,0,3,3,4,2,2,0,4,1,2,0,1,1,1,3,0,0
01/04/13 4:00,1,0,2,0,0,2,0,0,1,0,3,2,4,0,3,0,1,2,0,0,1,1,0,0,1,2,1,0,0,0,1,1,1,3,1,0
01/04/13 5:00,3,0,2,0,1,1,2,0,3,0,3,0,3,0,3,0,3,4,0,1,1,0,0,0,2,1,0,0,3,0,1,1,2,3,3,2
01/04/13 6:00,2,0,3,0,0,1,3,0,4,2,4,3,3,1,3,1,3,2,0,1,0,0,0,0,2,0,2,0,1,0,1,1,2,1,1,2
01/04/13 7:00,0,0,4,0,0,0,2,0,5,2,3,4,1,0,5,0,3,2,2,0,0,0,1,0,1,0,0,0,1,0,2,0,1,2,2,2
01/04/13 8:00,2,0,2,0,1,1,1,0,4,0,3,3,0,1,2,1,4,3,2,0,0,0,0,0,3,0,0,0,1,0,2,2,0,2,2,2
01/04/13 9:00,1,0,6,0,0,0,0,0,0,3,3,2,4,0,3,0,5,2,2,3,0,0,0,0,3,0,0,0,1,0,2,1,3,3,0,2
01/04/13 10:00,2,0,5,0,0,0,0,0,2,2,3,4,0,0,3,3,5,2,3,5,0,0,1,1,3,0,0,0,1,0,2,0,2,3,1,2
01/04/13 11:00,2,0,3,0,0,0,1,0,3,2,2,4,0,1,4,0,3,3,1,5,0,2,2,0,2,1,0,0,0,0,2,3,3,3,0,0
01/04/13 12:00,0,0,3,0,0,2,0,0,3,2,2,5,3,0,5,1,2,2,3,2,0,2,1,0,2,1,0,0,0,0,1,3,3,5,3,1
01/04/13 13:00,0,0,6,0,0,1,2,0,1,0,3,5,1,1,4,2,3,0,3,4,3,0,0,0,2,2,1,1,1,0,2,4,4,6,6,1
01/04/13 14:00,0,0,1,0,0,0,1,0,0,0,2,5,3,0,5,2,5,0,4,3,2,4,4,5,2,1,2,1,1,0,4,4,3,6,6,1
01/04/13 15:00,0,0,2,0,0,0,1,0,1,1,2,5,4,2,7,1,5,1,4,3,3,5,4,5,2,1,3,2,3,1,2,3,2,6,3,0
01/04/13 16:00,0,0,3,2,0,1,1,1,1,2,2,3,3,5,7,2,6,3,4,3,5,5,3,4,2,5,4,4,7,4,4,2,2,5,0,1
01/04/13 17:00,0,0,4,2,0,1,1,0,2,2,2,4,5,6,10,0,6,4,6,4,4,7,5,6,1,3,6,5,7,5,2,1,1,6,0,0
01/04/13 18:00,5,2,5,3,0,0,6,0,2,2,2,4,7,7,9,3,8,5,3,5,6,5,5,6,2,3,6,9,9,7,2,0,1,6,0,0
01/04/13 19:00,3,1,3,3,0,1,4,2,2,2,3,3,3,4,5,6,8,4,4,3,6,4,5,3,3,6,5,7,10,4,3,1,1,5,1,1
01/04/13 20:00,2,1,2,2,1,3,6,2,2,3,3,4,5,4,6,6,8,3,5,3,6,5,5,6,3,4,5,8,9,4,2,1,1,5,3,1
01/04/13 21:00,1,1,2,3,2,4,8,1,1,2,1,5,6,5,9,5,9,0,7,4,7,6,5,6,3,3,3,5,8,9,3,1,0,7,5,3
01/04/13 22:00,4,2,7,3,2,4,8,3,2,2,1,5,6,4,9,5,9,1,9,4,5,7,6,5,3,2,3,6,5,6,3,2,0,7,7,3
01/04/13 23:00,3,3,6,4,1,5,9,5,3,2,3,4,5,2,9,6,6,2,6,5,6,6,5,4,3,6,0,6,9,4,3,1,0,7,7,3
02/04/13 0:00,4,2,8,3,2,5,8,3,4,3,0,2,4,1,7,5,10,1,6,2,4,5,3,2,2,4,0,7,4,3,3,0,0,7,7,3
02/04/13 1:00,0,5,3,3,2,4,8,3,2,2,0,1,3,0,7,6,8,0,3,1,3,5,1,2,4,1,5,7,3,3,3,1,0,7,7,3
02/04/13 2:00,0,3,4,0,1,4,7,0,2,1,0,0,2,0,6,5,6,0,4,3,4,6,2,2,3,2,2,4,2,4,3,1,0,7,7,3
02/04/13 3:00,1,2,3,0,1,3,5,0,2,1,3,0,2,0,8,4,5,0,4,1,5,5,1,2,3,9,5,1,1,5,3,0,0,6,6,3
02/04/13 4:00,1,0,2,1,1,3,4,1,2,0,3,0,1,1,6,3,3,2,4,2,4,2,2,3,3,4,3,1,2,4,3,1,2,6,6,3
02/04/13 5:00,1,0,3,0,2,3,3,0,1,0,3,1,0,0,5,3,3,2,6,1,3,4,0,3,4,3,4,2,3,4,3,1,4,6,6,3
02/04/13 6:00,2,0,5,1,3,3,4,0,2,0,0,1,0,0,6,3,0,2,5,1,6,4,0,2,6,5,2,3,5,3,6,2,4,6,6,7
02/04/13 7:00,4,0,2,1,0,2,1,0,0,4,2,0,0,7,6,4,0,2,3,2,5,3,1,1,4,6,3,4,7,3,6,3,5,6,6,7
02/04/13 8:00,1,0,2,2,1,0,3,0,2,3,0,0,1,7,5,4,0,0,5,0,2,2,0,0,3,5,4,3,7,2,6,4,3,6,6,7
02/04/13 9:00,0,0,5,0,1,3,6,0,4,2,0,0,0,5,4,5,0,1,5,1,7,3,2,0,5,6,2,3,6,2,9,5,3,7,7,9
02/04/13 10:00,1,0,1,2,0,2,9,0,6,0,0,0,0,5,5,3,2,2,4,2,6,0,0,0,5,10,2,4,5,0,1,4,3,7,7,9
02/04/13 11:00,0,0,0,3,0,4,6,0,0,0,0,0,2,5,4,2,1,0,3,0,4,0,0,0,0,9,0,0,6,3,3,7,3,7,7,9
02/04/13 12:00,0,0,2,2,0,3,5,0,3,0,0,0,1,5,5,2,2,2,3,0,4,4,1,0,5,8,1,0,5,4,6,5,3,4,4,4
02/04/13 13:00,3,0,2,3,0,2,4,0,0,0,0,0,0,5,4,0,0,0,3,2,6,3,0,0,6,11,3,3,3,4,5,3,5,4,2,1
02/04/13 14:00,0,0,0,3,1,1,8,0,0,1,0,0,2,4,4,0,4,2,4,4,5,1,0,0,5,5,5,0,6,3,5,4,5,4,0,0
02/04/13 15:00,1,1,2,2,0,3,5,0,0,0,0,0,3,4,4,0,2,4,5,4,4,4,1,4,3,12,3,6,4,1,2,2,3,3,1,0
02/04/13 16:00,1,2,3,2,0,4,4,0,0,0,1,4,2,6,3,0,4,4,6,3,5,4,1,3,4,10,6,7,6,2,2,2,4,3,1,1
02/04/13 17:00,1,0,2,3,2,3,4,0,2,0,1,2,3,2,4,0,2,4,5,5,5,5,2,2,7,7,6,6,12,1,2,0,3,3,1,1
02/04/13 18:00,0,1,2,4,0,3,4,0,2,2,1,3,2,5,3,1,2,3,4,5,6,4,5,5,3,10,8,7,9,1,2,3,1,4,1,2
02/04/13 19:00,1,0,3,3,1,4,2,0,3,3,2,2,3,4,4,0,3,3,6,4,7,8,6,2,7,11,7,8,10,2,2,3,1,3,1,0
02/04/13 20:00,1,2,3,4,2,1,6,0,6,5,1,2,2,2,5,1,3,5,7,7,7,5,3,2,7,12,1,9,14,3,2,1,7,3,2,0
02/04/13 21:00,0,2,2,4,5,5,4,5,3,7,4,1,3,4,6,2,0,5,8,5,6,5,3,2,8,9,7,12,12,3,2,2,3,3,3,1
02/04/13 22:00,0,3,4,5,4,7,5,3,4,8,3,5,3,5,5,2,5,5,7,6,6,5,4,0,7,7,6,5,10,5,2,1,3,3,3,2
02/04/13 23:00,0,3,2,2,2,0,3,5,4,1,2,3,4,4,6,6,3,3,8,5,7,2,5,3,3,8,8,4,9,0,2,2,5,3,3,2
03/04/13 0:00,0,0,2,3,1,5,2,5,3,2,4,4,4,4,4,1,3,4,5,3,5,2,2,1,5,8,4,3,13,0,1,1,5,3,3,2
03/04/13 1:00,0,4,2,5,4,0,3,2,2,2,3,3,3,6,4,0,3,4,4,1,5,2,1,0,3,6,6,8,11,3,1,3,3,3,3,2
03/04/13 2:00,0,2,1,3,3,5,4,0,4,3,1,1,4,4,4,0,3,4,2,3,4,2,1,1,2,7,6,10,5,3,1,1,1,3,0,0
03/04/13 3:00,1,0,1,4,3,1,2,0,5,5,5,0,5,2,4,3,3,5,2,2,4,2,1,0,1,1,3,9,11,6,1,1,2,4,0,0
03/04/13 4:00,5,2,3,3,0,4,0,1,2,1,6,2,2,1,3,3,4,3,1,2,4,0,1,0,2,2,7,8,8,5,1,1,2,4,1,0
03/04/13 5:00,6,3,2,4,0,3,2,0,7,0,3,3,3,2,4,4,4,4,0,3,4,0,2,0,2,7,2,2,2,5,1,2,1,4,0,1
03/04/13 6:00,1,1,1,2,0,4,0,0,3,1,3,4,2,2,3,2,2,3,0,4,2,0,1,0,3,7,0,5,2,5,2,3,5,4,2,2
03/04/13 7:00,5,1,2,4,0,2,5,0,3,1,4,7,0,4,2,4,1,3,1,3,2,0,0,0,2,7,0,8,1,1,2,4,6,4,1,0
03/04/13 8:00,0,0,3,2,0,2,5,0,1,2,2,6,1,2,3,0,3,3,2,1,2,0,3,0,2,2,2,5,4,4,2,4,7,4,0,1
03/04/13 9:00,0,1,0,2,0,3,5,0,4,2,2,6,1,2,3,0,1,3,2,3,2,0,0,0,2,6,2,5,6,2,4,4,4,4,0,1
03/04/13 10:00,5,1,0,4,0,1,6,0,3,3,2,4,3,2,1,2,3,1,2,4,1,0,0,0,1,1,2,2,2,1,4,5,2,4,1,2
03/04/13 11:00,0,0,1,1,0,2,7,0,3,2,4,4,3,0,2,0,3,2,2,4,3,1,0,0,3,1,1,7,3,1,4,6,4,4,1,3
03/04/13 12:00,0,0,3,1,0,5,7,0,1,1,1,5,1,1,2,1,1,3,2,5,3,3,0,2,3,1,0,6,1,1,4,5,4,3,1,3
03/04/13 13:00,0,0,3,2,0,4,6,0,0,0,2,7,3,3,2,1,2,4,2,5,2,3,3,3,4,5,6,6,7,1,5,4,5,3,2,3
03/04/13 14:00,1,0,3,3,0,0,5,0,2,1,3,4,3,4,3,3,1,3,3,5,3,4,2,1,3,6,5,9,8,4,5,3,5,3,3,2
03/04/13 15:00,1,0,3,3,0,1,7,0,3,2,5,4,4,3,3,0,0,3,2,4,7,3,2,0,4,4,7,8,9,2,1,3,5,1,1,2
03/04/13 16:00,0,2,2,3,0,2,5,0,1,3,4,5,4,4,2,2,5,5,3,3,8,5,0,0,4,6,6,4,3,8,1,2,4,1,1,1
03/04/13 17:00,0,0,2,4,0,3,5,0,4,2,5,6,0,3,5,0,4,0,2,4,4,4,2,1,4,6,5,3,3,10,1,0,4,1,1,1
03/04/13 18:00,5,0,3,6,0,4,4,0,3,3,5,3,2,4,5,0,1,2,3,4,6,4,2,1,6,9,7,3,3,3,1,1,6,0,1,0
03/04/13 19:00,4,2,2,2,3,3,5,0,4,1,4,4,4,0,3,1,6,2,3,2,5,5,0,2,6,11,8,9,10,4,1,1,4,0,0,0
03/04/13 20:00,0,1,4,1,1,2,5,0,4,1,2,2,6,4,3,3,5,2,6,6,6,4,3,1,7,10,9,10,8,3,1,0,6,0,0,0
03/04/13 21:00,0,2,5,2,1,4,4,2,1,3,2,2,5,4,3,2,1,0,5,4,7,2,3,4,5,10,9,6,10,6,0,1,0,0,0,0
03/04/13 22:00,0,1,6,2,1,0,3,5,3,3,3,2,5,3,3,0,0,1,4,2,4,6,2,2,5,9,8,6,12,2,0,1,0,0,2,0
03/04/13 23:00,1,0,6,3,2,4,0,6,11,0,2,2,6,2,2,0,0,1,3,4,4,3,1,1,5,7,4,9,8,0,2,2,1,0,0,0
04/04/13 0:00,1,0,3,2,2,0,0,4,8,0,1,2,6,4,3,0,0,2,4,2,6,2,1,0,2,8,4,6,10,6,1,0,2,1,1,1
04/04/13 1:00,2,0,2,2,2,0,2,6,4,3,5,3,7,5,3,1,3,1,2,2,3,3,2,1,0,7,4,5,8,8,1,2,0,1,0,0
04/04/13 2:00,0,3,4,2,1,3,3,5,5,5,2,7,6,2,1,0,4,2,0,1,4,0,5,0,2,2,4,5,8,7,1,1,3,1,0,0
04/04/13 3:00,0,1,4,2,0,3,0,0,5,0,0,7,7,3,1,0,0,2,0,2,4,0,1,0,2,6,4,6,7,1,1,2,3,2,1,0
04/04/13 4:00,0,1,3,0,1,3,2,0,4,2,2,8,9,2,0,0,0,2,2,2,3,0,2,0,4,6,2,7,2,1,1,1,2,2,1,1
04/04/13 5:00,1,2,9,0,1,2,2,0,5,0,3,6,4,2,0,0,0,2,1,2,3,0,2,0,3,1,2,7,8,3,1,1,4,2,2,0
04/04/13 6:00,0,2,5,0,0,1,2,0,2,2,2,7,6,1,0,0,0,4,1,3,2,0,1,0,3,6,3,9,3,3,1,0,8,2,2,0
04/04/13 7:00,1,2,1,0,0,0,3,0,2,0,4,3,4,2,0,0,1,2,0,2,2,0,1,0,3,4,0,5,2,1,0,1,8,1,0,0
04/04/13 8:00,0,0,3,0,0,0,2,0,4,0,5,4,6,2,0,4,1,3,0,2,2,0,5,0,3,1,2,7,8,4,0,1,6,1,5,1
04/04/13 9:00,1,0,2,1,0,0,0,0,3,0,2,3,5,5,0,0,1,4,0,2,3,0,2,1,3,5,0,5,2,2,1,1,5,4,0,1
04/04/13 10:00,0,0,0,1,0,0,1,0,3,0,3,2,8,3,0,0,0,3,0,2,3,0,2,0,1,1,0,2,2,7,1,6,2,4,7,2
04/04/13 11:00,0,0,3,0,1,1,2,1,2,1,5,8,4,3,0,3,1,3,1,3,2,1,5,1,2,4,3,9,8,3,1,6,2,4,4,3
04/04/13 12:00,0,0,1,0,1,0,2,2,0,1,6,5,2,3,0,4,1,2,1,3,2,0,4,1,2,3,4,7,9,9,0,4,4,4,4,2
04/04/13 13:00,0,0,2,0,1,0,2,1,3,1,5,5,6,3,0,3,2,4,0,4,2,2,4,2,4,1,5,7,10,8,0,3,3,3,3,2
04/04/13 14:00,0,1,3,0,0,2,2,0,2,1,5,4,4,6,3,3,4,6,1,3,4,2,6,6,3,9,6,6,2,8,0,3,0,3,0,0
04/04/13 15:00,0,0,3,0,0,0,0,0,3,1,7,3,5,5,4,0,3,7,3,2,6,3,2,6,2,9,5,9,10,5,0,3,2,1,0,0
04/04/13 16:00,0,0,3,0,0,0,0,0,2,1,1,2,6,5,2,0,1,6,4,5,6,4,2,1,4,6,4,5,6,5,0,2,2,1,0,2
04/04/13 17:00,0,1,3,0,2,2,0,0,2,1,4,4,6,4,4,0,3,5,1,3,7,3,1,7,7,2,6,6,11,6,0,4,2,1,1,0
04/04/13 18:00,1,1,3,2,1,0,2,2,2,1,3,3,4,4,4,0,3,7,3,4,4,5,2,0,4,2,5,3,3,6,1,0,1,2,0,0
04/04/13 19:00,2,0,2,2,1,4,4,0,1,1,5,3,5,4,5,5,2,7,5,4,3,4,2,6,7,7,8,9,11,4,1,2,1,2,6,1
04/04/13 20:00,4,2,1,2,3,6,3,1,3,2,4,4,4,6,6,6,2,5,4,4,4,6,2,2,5,8,10,7,11,4,1,0,2,2,6,0
04/04/13 21:00,5,0,2,1,3,7,4,0,3,0,3,2,7,4,6,4,2,8,3,3,3,6,2,3,7,2,4,8,11,5,3,1,0,3,0,0
04/04/13 22:00,0,0,1,0,0,4,0,0,2,2,4,5,6,4,5,6,3,6,4,4,2,4,3,0,5,9,10,9,8,5,3,1,0,3,0,1
04/04/13 23:00,1,0,3,1,5,2,2,0,3,1,5,3,4,6,4,3,0,6,3,2,3,4,3,1,5,8,6,10,8,5,3,2,0,3,0,0
05/04/13 0:00,4,0,3,0,0,2,0,0,5,0,7,3,5,5,5,4,0,5,2,2,0,8,2,0,3,7,6,10,4,2,5,1,3,1,0,0
05/04/13 1:00,4,2,1,1,0,1,2,0,1,0,6,3,6,4,4,0,1,4,1,3,2,6,0,3,4,7,3,6,5,0,5,4,0,1,0,4
05/04/13 2:00,0,0,0,0,6,1,2,0,1,0,6,5,5,3,4,0,0,6,2,3,0,4,0,4,3,6,1,8,5,2,5,1,3,1,0,6
05/04/13 3:00,0,0,1,1,4,1,2,0,1,0,4,4,4,2,5,0,0,5,1,2,0,4,0,3,1,3,1,9,5,1,7,6,3,3,0,5
05/04/13 4:00,0,0,2,2,2,2,2,0,1,0,3,3,3,2,7,1,1,4,0,2,1,4,0,3,0,0,2,10,5,1,9,10,3,4,2,3
05/04/13 5:00,2,0,1,2,4,2,3,0,2,0,6,2,5,2,6,0,0,3,0,2,1,2,0,2,0,6,0,5,4,5,9,4,3,4,3,4
05/04/13 6:00,1,0,0,2,3,1,2,0,4,0,6,3,3,1,5,0,0,3,0,2,1,4,0,4,2,3,1,5,6,0,9,3,5,8,5,1
05/04/13 7:00,0,0,0,1,0,2,2,0,3,3,4,3,2,1,6,1,0,4,1,3,1,3,2,2,0,0,1,4,3,3,8,9,4,8,8,3
05/04/13 8:00,0,0,0,0,2,0,1,0,4,2,4,3,3,0,6,2,0,3,1,1,2,5,2,3,0,0,0,5,2,1,8,8,3,8,8,4
05/04/13 9:00,1,0,0,2,1,0,2,0,3,3,3,3,3,0,5,0,1,2,2,3,3,5,5,3,2,0,1,3,1,1,10,8,4,9,9,2
05/04/13 10:00,1,0,1,3,0,0,0,0,1,1,4,3,3,0,6,0,1,2,3,8,3,2,2,0,0,4,0,0,0,2,10,7,4,9,9,3
05/04/13 11:00,0,0,0,0,0,1,0,0,0,2,4,4,4,2,4,2,0,3,1,9,3,1,2,0,1,1,2,4,0,1,10,7,4,9,9,4
